00:19:51.817|Info    |PLTAGDIA|192.168.70.249      |Tag diagnostic process start on tag 301071
01:22:02.741|Info    |PLTAGDIA|192.168.70.249      |Tag diagnostic process completed on tag 300420: BatteryWeak (Voltage = 3.19, Rssi = -68)
01:30:02.886|Info    |PLTAGDIA|192.168.70.249      |Tag diagnostic process start on tag 300434
01:30:02.886|Info    |PLMASTER|192.168.70.249      |Socket connection to Master begin
01:30:02.886|Info    |PLMASTER|192.168.70.249      |CMD: rp06
01:30:02.933|Info    |PLMASTER|192.168.70.249      |RSP: 03
01:30:02.933|Info    |PLMASTER|192.168.70.249      |Socket connection to Master end
01:30:02.933|Info    |PLMASTER|192.168.70.249      |Enable connection (Sender = P2LightTagDiagnostic, Exclusive = False, Interruptible = True, AwakeMode = False): Result = True
01:30:02.933|Info    |PLMASTER|192.168.70.249      |CMD: bp300434
01:30:03.339|Info    |PLMASTER|192.168.70.249      |RSP: 000347
01:30:03.542|Info    |PLMASTER|192.168.70.249      |CMD: rs300434
01:30:03.948|Info    |PLMASTER|192.168.70.249      |RSP: 0000CD 07B4
01:30:03.948|Info    |PLMASTER|192.168.70.249      |Socket disconnection from Master begin
01:30:03.948|Info    |PLMASTER|192.168.70.249      |Socket disconnection from Master end
01:30:03.948|Info    |PLMASTER|192.168.70.249      |Disable connection (Sender = P2LightTagDiagnostic): Result = True
01:30:03.964|Info    |PLTAGDIA|192.168.70.249      |Tag diagnostic process completed on tag 300434: Ok (Voltage = 3.47, Rssi = -71)
01:33:03.997|Info    |PLTAGDIA|192.168.70.249      |Tag diagnostic process start on tag 300438
01:33:03.997|Info    |PLMASTER|192.168.70.249      |Socket connection to Master begin
01:33:03.997|Info    |PLMASTER|192.168.70.249      |CMD: rp06
01:33:04.044|Info    |PLMASTER|192.168.70.249      |RSP: 03
01:33:04.044|Info    |PLMASTER|192.168.70.249      |Socket connection to Master end
01:33:04.044|Info    |PLMASTER|192.168.70.249      |Enable connection (Sender = P2LightTagDiagnostic, Exclusive = False, Interruptible = True, AwakeMode = False): Result = True
01:33:04.044|Info    |PLMASTER|192.168.70.249      |CMD: bp300438
01:33:04.451|Info    |PLMASTER|192.168.70.249      |RSP: 000347
01:33:04.654|Info    |PLMASTER|192.168.70.249      |CMD: rs300438
01:33:05.060|Info    |PLMASTER|192.168.70.249      |RSP: 0000BE 11AE
01:33:05.060|Info    |PLMASTER|192.168.70.249      |Socket disconnection from Master begin
01:33:05.060|Info    |PLMASTER|192.168.70.249      |Socket disconnection from Master end
01:33:05.060|Info    |PLMASTER|192.168.70.249      |Disable connection (Sender = P2LightTagDiagnostic): Result = True
01:33:05.076|Info    |PLTAGDIA|192.168.70.249      |Tag diagnostic process completed on tag 300438: Ok (Voltage = 3.47, Rssi = -66)
01:34:05.079|Info    |PLTAGDIA|192.168.70.249      |Tag diagnostic process start on tag 300505
01:34:05.079|Info    |PLMASTER|192.168.70.249      |Socket connection to Master begin
01:34:05.095|Info    |PLMASTER|192.168.70.249      |CMD: rp06
01:34:05.126|Info    |PLMASTER|192.168.70.249      |RSP: 03
01:34:05.126|Info    |PLMASTER|192.168.70.249      |Socket connection to Master end
01:34:05.126|Info    |PLMASTER|192.168.70.249      |Enable connection (Sender = P2LightTagDiagnostic, Exclusive = False, Interruptible = True, AwakeMode = False): Result = True
01:34:05.126|Info    |PLMASTER|192.168.70.249      |CMD: bp300505
01:34:05.532|Info    |PLMASTER|192.168.70.249      |RSP: 000347
01:34:05.751|Info    |PLMASTER|192.168.70.249      |CMD: rs300505
01:34:06.157|Info    |PLMASTER|192.168.70.249      |RSP: 0000AC 0EAD
01:34:06.157|Info    |PLMASTER|192.168.70.249      |Socket disconnection from Master begin
01:34:06.157|Info    |PLMASTER|192.168.70.249      |Socket disconnection from Master end
01:34:06.157|Info    |PLMASTER|192.168.70.249      |Disable connection (Sender = P2LightTagDiagnostic): Result = True
01:34:06.173|Info    |PLTAGDIA|192.168.70.249      |Tag diagnostic process completed on tag 300505: Ok (Voltage = 3.47, Rssi = -67)
01:37:06.205|Info    |PLTAGDIA|192.168.70.249      |Tag diagnostic process start on tag 300507
01:37:06.205|Info    |PLMASTER|192.168.70.249      |Socket connection to Master begin
01:37:06.205|Info    |PLMASTER|192.168.70.249      |CMD: rp06
01:37:06.252|Info    |PLMASTER|192.168.70.249      |RSP: 03
01:37:06.252|Info    |PLMASTER|192.168.70.249      |Socket connection to Master end
01:37:06.252|Info    |PLMASTER|192.168.70.249      |Enable connection (Sender = P2LightTagDiagnostic, Exclusive = False, Interruptible = True, AwakeMode = False): Result = True
01:37:06.252|Info    |PLMASTER|192.168.70.249      |CMD: bp300507
01:37:06.658|Info    |PLMASTER|192.168.70.249      |RSP: 000350
01:37:06.877|Info    |PLMASTER|192.168.70.249      |CMD: rs300507
01:37:07.283|Info    |PLMASTER|192.168.70.249      |RSP: 000011 0DAF
01:37:07.283|Info    |PLMASTER|192.168.70.249      |Socket disconnection from Master begin
01:37:07.283|Info    |PLMASTER|192.168.70.249      |Socket disconnection from Master end
01:37:07.283|Info    |PLMASTER|192.168.70.249      |Disable connection (Sender = P2LightTagDiagnostic): Result = True
01:37:07.299|Info    |PLTAGDIA|192.168.70.249      |Tag diagnostic process completed on tag 300507: Ok (Voltage = 3.50, Rssi = -68)
01:38:07.302|Info    |PLTAGDIA|192.168.70.249      |Tag diagnostic process start on tag 300565
01:38:07.302|Info    |PLMASTER|192.168.70.249      |Socket connection to Master begin
01:38:07.302|Info    |PLMASTER|192.168.70.249      |CMD: rp06
01:38:07.349|Info    |PLMASTER|192.168.70.249      |RSP: 03
01:38:07.349|Info    |PLMASTER|192.168.70.249      |Socket connection to Master end
01:38:07.349|Info    |PLMASTER|192.168.70.249      |Enable connection (Sender = P2LightTagDiagnostic, Exclusive = False, Interruptible = True, AwakeMode = False): Result = True
01:38:07.349|Info    |PLMASTER|192.168.70.249      |CMD: bp300565
01:38:07.755|Info    |PLMASTER|192.168.70.249      |RSP: 000348
01:38:07.974|Info    |PLMASTER|192.168.70.249      |CMD: rs300565
01:38:08.380|Info    |PLMASTER|192.168.70.249      |RSP: 0000D3 18AF
01:38:08.380|Info    |PLMASTER|192.168.70.249      |Socket disconnection from Master begin
01:38:08.380|Info    |PLMASTER|192.168.70.249      |Socket disconnection from Master end
01:38:08.380|Info    |PLMASTER|192.168.70.249      |Disable connection (Sender = P2LightTagDiagnostic): Result = True
01:38:08.396|Info    |PLTAGDIA|192.168.70.249      |Tag diagnostic process completed on tag 300565: Ok (Voltage = 3.48, Rssi = -62)
01:39:08.410|Info    |PLTAGDIA|192.168.70.249      |Tag diagnostic process start on tag 300572
01:39:08.410|Info    |PLMASTER|192.168.70.249      |Socket connection to Master begin
01:39:08.426|Info    |PLMASTER|192.168.70.249      |CMD: rp06
01:39:08.457|Info    |PLMASTER|192.168.70.249      |RSP: 03
01:39:08.457|Info    |PLMASTER|192.168.70.249      |Socket connection to Master end
01:39:08.457|Info    |PLMASTER|192.168.70.249      |Enable connection (Sender = P2LightTagDiagnostic, Exclusive = False, Interruptible = True, AwakeMode = False): Result = True
01:39:08.457|Info    |PLMASTER|192.168.70.249      |CMD: bp300572
01:39:08.867|Info    |PLMASTER|192.168.70.249      |RSP: 000335
01:39:09.070|Info    |PLMASTER|192.168.70.249      |CMD: rs300572
01:39:09.476|Info    |PLMASTER|192.168.70.249      |RSP: 0000EB 08AE
01:39:09.476|Info    |PLMASTER|192.168.70.249      |Socket disconnection from Master begin
01:39:09.476|Info    |PLMASTER|192.168.70.249      |Socket disconnection from Master end
01:39:09.476|Info    |PLMASTER|192.168.70.249      |Disable connection (Sender = P2LightTagDiagnostic): Result = True
01:39:09.492|Info    |PLTAGDIA|192.168.70.249      |Tag diagnostic process completed on tag 300572: Ok (Voltage = 3.35, Rssi = -70)
01:42:09.510|Info    |PLTAGDIA|192.168.70.249      |Tag diagnostic process start on tag 300594
01:42:09.510|Info    |PLMASTER|192.168.70.249      |Socket connection to Master begin
01:42:09.510|Info    |PLMASTER|192.168.70.249      |CMD: rp06
01:42:09.557|Info    |PLMASTER|192.168.70.249      |RSP: 03
01:42:09.557|Info    |PLMASTER|192.168.70.249      |Socket connection to Master end
01:42:09.557|Info    |PLMASTER|192.168.70.249      |Enable connection (Sender = P2LightTagDiagnostic, Exclusive = False, Interruptible = True, AwakeMode = False): Result = True
01:42:09.557|Info    |PLMASTER|192.168.70.249      |CMD: bp300594
01:42:09.963|Info    |PLMASTER|192.168.70.249      |RSP: 000348
01:42:10.182|Info    |PLMASTER|192.168.70.249      |CMD: rs300594
01:42:10.589|Info    |PLMASTER|192.168.70.249      |RSP: 0000BF 0AAE
01:42:10.589|Info    |PLMASTER|192.168.70.249      |Socket disconnection from Master begin
01:42:10.589|Info    |PLMASTER|192.168.70.249      |Socket disconnection from Master end
01:42:10.589|Info    |PLMASTER|192.168.70.249      |Disable connection (Sender = P2LightTagDiagnostic): Result = True
01:42:10.605|Info    |PLTAGDIA|192.168.70.249      |Tag diagnostic process completed on tag 300594: Ok (Voltage = 3.48, Rssi = -69)
01:43:10.615|Info    |PLTAGDIA|192.168.70.249      |Tag diagnostic process start on tag 301019
01:43:10.615|Info    |PLMASTER|192.168.70.249      |Socket connection to Master begin
01:43:10.615|Info    |PLMASTER|192.168.70.249      |CMD: rp06
01:43:10.661|Info    |PLMASTER|192.168.70.249      |RSP: 03
01:43:10.661|Info    |PLMASTER|192.168.70.249      |Socket connection to Master end
01:43:10.661|Info    |PLMASTER|192.168.70.249      |Enable connection (Sender = P2LightTagDiagnostic, Exclusive = False, Interruptible = True, AwakeMode = False): Result = True
01:43:10.661|Info    |PLMASTER|192.168.70.249      |CMD: bp301019
01:43:11.068|Info    |PLMASTER|192.168.70.249      |RSP: 200307
01:43:11.302|Info    |PLMASTER|192.168.70.249      |CMD: rs301019
01:43:11.708|Info    |PLMASTER|192.168.70.249      |RSP: 2000D3 F9AE
01:43:11.708|Info    |PLMASTER|192.168.70.249      |Socket disconnection from Master begin
01:43:11.708|Info    |PLMASTER|192.168.70.249      |Socket disconnection from Master end
01:43:11.708|Info    |PLMASTER|192.168.70.249      |Disable connection (Sender = P2LightTagDiagnostic): Result = True
01:43:11.724|Info    |PLTAGDIA|192.168.70.249      |Tag diagnostic process completed on tag 301019: BatteryLow (Voltage = 3.07, Rssi = -77)
01:46:11.783|Info    |PLTAGDIA|192.168.70.249      |Tag diagnostic process start on tag 301073
01:46:11.783|Info    |PLMASTER|192.168.70.249      |Socket connection to Master begin
01:46:11.783|Info    |PLMASTER|192.168.70.249      |CMD: rp06
01:46:11.814|Info    |PLMASTER|192.168.70.249      |RSP: 03
01:46:11.814|Info    |PLMASTER|192.168.70.249      |Socket connection to Master end
01:46:11.814|Info    |PLMASTER|192.168.70.249      |Enable connection (Sender = P2LightTagDiagnostic, Exclusive = False, Interruptible = True, AwakeMode = False): Result = True
01:46:11.814|Info    |PLMASTER|192.168.70.249      |CMD: bp301073
01:46:12.236|Info    |PLMASTER|192.168.70.249      |RSP: 000344
01:46:12.423|Info    |PLMASTER|192.168.70.249      |CMD: rs301073
01:46:12.830|Info    |PLMASTER|192.168.70.249      |RSP: 00002B 19AD
01:46:12.830|Info    |PLMASTER|192.168.70.249      |Socket disconnection from Master begin
01:46:12.830|Info    |PLMASTER|192.168.70.249      |Socket disconnection from Master end
01:46:12.830|Info    |PLMASTER|192.168.70.249      |Disable connection (Sender = P2LightTagDiagnostic): Result = True
01:46:12.845|Info    |PLTAGDIA|192.168.70.249      |Tag diagnostic process completed on tag 301073: Ok (Voltage = 3.44, Rssi = -62)
01:47:12.856|Info    |PLTAGDIA|192.168.70.249      |Tag diagnostic process start on tag 200935
01:47:12.856|Info    |PLMASTER|192.168.70.249      |Socket connection to Master begin
01:47:12.856|Info    |PLMASTER|192.168.70.249      |CMD: rp06
01:47:12.903|Info    |PLMASTER|192.168.70.249      |RSP: 03
01:47:12.903|Info    |PLMASTER|192.168.70.249      |Socket connection to Master end
01:47:12.903|Info    |PLMASTER|192.168.70.249      |Enable connection (Sender = P2LightTagDiagnostic, Exclusive = False, Interruptible = True, AwakeMode = False): Result = True
01:47:12.903|Info    |PLMASTER|192.168.70.249      |CMD: bp200935
01:47:13.310|Info    |PLMASTER|192.168.70.249      |RSP: 000336
01:47:13.513|Info    |PLMASTER|192.168.70.249      |CMD: rs200935
01:47:13.919|Info    |PLMASTER|192.168.70.249      |RSP: 0000CE EDAF
01:47:13.919|Info    |PLMASTER|192.168.70.249      |Socket disconnection from Master begin
01:47:13.919|Info    |PLMASTER|192.168.70.249      |Socket disconnection from Master end
01:47:13.919|Info    |PLMASTER|192.168.70.249      |Disable connection (Sender = P2LightTagDiagnostic): Result = True
01:47:13.935|Info    |PLTAGDIA|192.168.70.249      |Tag diagnostic process completed on tag 200935: Ok (Voltage = 3.36, Rssi = -83)
01:48:13.943|Info    |PLTAGDIA|192.168.70.249      |Tag diagnostic process start on tag 200953
01:48:13.943|Info    |PLMASTER|192.168.70.249      |Socket connection to Master begin
01:48:13.958|Info    |PLMASTER|192.168.70.249      |CMD: rp06
01:48:13.990|Info    |PLMASTER|192.168.70.249      |RSP: 03
01:48:13.990|Info    |PLMASTER|192.168.70.249      |Socket connection to Master end
01:48:13.990|Info    |PLMASTER|192.168.70.249      |Enable connection (Sender = P2LightTagDiagnostic, Exclusive = False, Interruptible = True, AwakeMode = False): Result = True
01:48:13.990|Info    |PLMASTER|192.168.70.249      |CMD: bp200953
01:48:14.396|Info    |PLMASTER|192.168.70.249      |RSP: 000322
01:48:14.615|Info    |PLMASTER|192.168.70.249      |CMD: rs200953
01:48:15.024|Info    |PLMASTER|192.168.70.249      |RSP: 000015 05AD
01:48:15.024|Info    |PLMASTER|192.168.70.249      |Socket disconnection from Master begin
01:48:15.024|Info    |PLMASTER|192.168.70.249      |Socket disconnection from Master end
01:48:15.024|Info    |PLMASTER|192.168.70.249      |Disable connection (Sender = P2LightTagDiagnostic): Result = True
01:48:15.039|Info    |PLTAGDIA|192.168.70.249      |Tag diagnostic process completed on tag 200953: Ok (Voltage = 3.22, Rssi = -72)
01:49:15.080|Info    |PLTAGDIA|192.168.70.249      |Tag diagnostic process start on tag 200981
01:49:15.080|Info    |PLMASTER|192.168.70.249      |Socket connection to Master begin
01:49:15.080|Info    |PLMASTER|192.168.70.249      |CMD: rp06
01:49:15.111|Info    |PLMASTER|192.168.70.249      |RSP: 03
01:49:15.111|Info    |PLMASTER|192.168.70.249      |Socket connection to Master end
01:49:15.111|Info    |PLMASTER|192.168.70.249      |Enable connection (Sender = P2LightTagDiagnostic, Exclusive = False, Interruptible = True, AwakeMode = False): Result = True
01:49:15.111|Info    |PLMASTER|192.168.70.249      |CMD: bp200981
01:49:15.534|Info    |PLMASTER|192.168.70.249      |RSP: 000341
01:49:15.721|Info    |PLMASTER|192.168.70.249      |CMD: rs200981
01:49:16.137|Info    |PLMASTER|192.168.70.249      |RSP: 000067 01AF
01:49:16.137|Info    |PLMASTER|192.168.70.249      |Socket disconnection from Master begin
01:49:16.137|Info    |PLMASTER|192.168.70.249      |Socket disconnection from Master end
01:49:16.137|Info    |PLMASTER|192.168.70.249      |Disable connection (Sender = P2LightTagDiagnostic): Result = True
01:49:16.152|Info    |PLTAGDIA|192.168.70.249      |Tag diagnostic process completed on tag 200981: Ok (Voltage = 3.41, Rssi = -74)
01:50:16.170|Info    |PLTAGDIA|192.168.70.249      |Tag diagnostic process start on tag 201004
01:50:16.170|Info    |PLMASTER|192.168.70.249      |Socket connection to Master begin
01:50:16.170|Info    |PLMASTER|192.168.70.249      |CMD: rp06
01:50:16.217|Info    |PLMASTER|192.168.70.249      |RSP: 03
01:50:16.217|Info    |PLMASTER|192.168.70.249      |Socket connection to Master end
01:50:16.217|Info    |PLMASTER|192.168.70.249      |Enable connection (Sender = P2LightTagDiagnostic, Exclusive = False, Interruptible = True, AwakeMode = False): Result = True
01:50:16.217|Info    |PLMASTER|192.168.70.249      |CMD: bp201004
01:50:16.639|Info    |PLMASTER|192.168.70.249      |RSP: 000336
01:50:16.826|Info    |PLMASTER|192.168.70.249      |CMD: rs201004
01:50:17.232|Info    |PLMASTER|192.168.70.249      |RSP: 000047 FEAF
01:50:17.248|Info    |PLMASTER|192.168.70.249      |Socket disconnection from Master begin
01:50:17.248|Info    |PLMASTER|192.168.70.249      |Socket disconnection from Master end
